url_length,domain_length,path_length,num_dots,num_hyphens,num_subdomains,has_https,has_ip,has_at_symbol,num_special_chars,digits_in_domain,suspicious_tld,has_login,has_verify,has_secure,has_account,has_update,has_query,label
56,33,15,1,3,1,1,0,0,1,0,1,0,0,1,1,0,0,1
35,11,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
32,15,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,13,14,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
22,9,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
25,12,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27,10,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
65,40,17,6,0,6,1,0,0,1,0,1,1,0,1,0,0,0,1
33,14,12,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
79,58,14,4,2,4,0,0,0,1,0,1,0,0,0,0,0,0,1
22,10,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
95,43,17,3,2,3,1,0,0,5,0,1,0,0,0,0,0,1,1
28,12,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
25,12,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
22,6,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
91,45,12,5,0,5,0,0,0,5,0,1,0,0,0,0,1,1,1
86,34,17,3,2,3,1,0,0,5,0,1,0,0,1,0,0,1,1
61,39,15,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1
57,32,17,3,2,3,1,0,0,1,0,1,0,0,1,0,0,0,1
34,17,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
84,35,15,4,0,4,0,0,0,5,0,1,0,1,0,1,0,1,1
26,17,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
32,12,13,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
59,36,15,1,3,1,1,0,0,1,0,1,0,1,0,1,0,0,1
28,11,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
33,12,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
36,11,9,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
60,38,15,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1
32,15,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
47,25,15,3,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1
24,7,1,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
52,28,17,4,0,4,0,0,0,1,0,1,1,0,0,0,0,0,1
47,27,13,2,2,2,0,0,0,1,0,1,1,0,1,0,0,0,1
83,35,14,3,2,3,0,0,0,5,0,0,1,1,0,0,0,1,1
35,14,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
86,37,15,1,0,1,0,0,0,5,0,1,0,0,0,1,0,1,1
32,13,12,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
37,15,15,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
34,17,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
25,16,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,10,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
91,42,15,5,0,5,0,0,0,5,0,1,0,0,0,0,0,1,1
39,15,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
18,6,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
64,41,15,6,0,6,1,0,0,1,0,1,1,0,0,1,1,0,1
33,13,13,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
32,11,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
69,48,14,4,2,4,0,0,0,1,0,1,0,0,0,1,0,0,1
34,13,14,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
23,10,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
51,33,11,1,2,1,0,0,0,1,0,1,1,0,0,1,0,0,1
25,11,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
22,9,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
79,31,14,4,0,4,0,0,0,5,0,1,0,0,1,1,1,1,1
60,39,14,3,2,3,0,0,0,1,0,1,0,0,0,0,1,0,1
28,11,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,17,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
29,13,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
56,34,15,5,0,5,0,0,0,1,0,1,0,1,0,0,0,0,1
71,51,13,6,0,6,0,0,0,1,0,1,1,1,1,0,0,0,1
30,11,12,3,0,3,0,1,0,1,8,0,1,0,0,0,0,0,1
25,11,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32,18,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
63,40,15,5,0,5,1,0,0,1,0,1,0,1,0,1,0,0,1
24,11,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
86,36,15,1,0,1,1,0,0,5,0,0,1,0,0,1,0,1,1
33,17,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
60,39,14,4,2,4,0,0,0,1,0,0,1,0,0,0,0,0,1
58,34,17,5,0,5,0,0,0,1,0,0,0,0,0,0,1,0,1
32,16,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,18,1,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
69,46,15,6,0,6,1,0,0,1,0,1,1,0,0,0,1,0,1
33,17,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,14,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
30,13,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
67,49,11,6,0,6,0,0,0,1,0,1,1,1,0,1,0,0,1
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
98,49,15,6,0,6,0,0,0,5,0,1,0,1,0,0,0,1,1
37,21,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
33,11,6,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
31,12,12,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
36,14,6,2,0,2,1,0,0,3,0,0,1,0,0,0,0,1,0
64,41,15,4,0,4,1,0,0,1,0,1,0,0,0,1,0,0,1
57,36,14,5,0,5,0,0,0,1,0,1,0,0,0,0,1,0,1
31,14,1,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
58,36,15,4,0,4,0,0,0,1,0,1,0,0,1,0,0,0,1
35,14,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
30,13,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,13,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,10,9,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
61,42,12,4,2,4,0,0,0,1,0,1,0,1,0,0,1,0,1
31,10,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
82,33,15,3,2,3,0,0,0,5,0,1,0,0,0,1,0,1,1
61,42,11,3,2,3,1,0,0,1,0,1,1,1,0,0,0,0,1
34,14,13,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
31,11,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
26,10,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
50,27,15,1,2,1,1,0,0,1,0,1,0,1,0,1,0,0,1
67,49,11,3,2,3,0,0,0,1,0,1,1,0,0,0,0,0,1
24,7,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
46,24,15,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
83,35,14,4,0,4,0,0,0,5,0,1,0,0,1,0,1,1,1
32,13,12,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
66,45,14,4,2,4,0,0,0,1,0,1,0,0,1,0,1,0,1
60,38,15,3,2,3,0,0,0,1,0,1,0,1,0,1,0,0,1
93,43,15,6,0,6,1,0,0,5,0,0,1,1,0,1,0,1,1
58,38,13,4,2,4,0,0,0,1,0,0,1,0,1,0,0,0,1
19,6,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24,15,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
55,33,15,4,0,4,0,0,0,1,0,1,0,1,0,1,0,0,1
64,42,15,2,3,2,0,0,0,1,0,0,0,1,1,1,0,0,1
87,39,14,4,2,4,0,0,0,5,0,1,0,0,0,0,0,1,1
22,9,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
34,18,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
94,46,14,3,2,3,0,0,0,5,0,1,0,0,1,0,0,1,1
37,21,8,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
75,56,12,4,2,4,0,0,0,1,0,1,0,0,0,0,1,0,1
27,10,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,10,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
36,15,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
34,17,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
40,13,20,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
85,40,11,3,2,3,0,0,0,5,0,1,1,0,1,0,0,1,1
24,8,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
39,17,6,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
100,53,13,7,0,7,0,0,0,5,0,0,1,1,1,0,0,1,1
70,47,15,6,0,6,1,0,0,1,0,1,0,0,1,0,0,0,1
63,41,15,4,2,4,0,0,0,1,0,1,0,1,0,1,0,0,1
35,11,8,1,0,1,1,0,0,3,0,0,0,0,0,1,0,1,0
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
55,34,13,3,2,3,1,0,0,1,0,1,1,0,1,0,1,0,1
34,13,14,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
76,52,17,6,0,6,0,0,0,1,0,1,0,0,0,0,1,0,1
24,10,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
30,17,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,14,13,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
59,35,17,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1
20,6,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
86,36,15,1,3,1,1,0,0,5,0,1,0,1,0,1,0,1,1
30,17,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,12,12,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
31,7,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
78,56,15,7,0,7,0,0,0,1,0,1,0,0,0,0,1,0,1
39,15,17,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
59,41,11,2,3,2,0,0,0,1,0,1,1,1,0,0,0,0,1
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
36,11,9,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
34,17,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
60,38,15,3,2,3,0,0,0,1,0,1,0,0,1,0,0,0,1
33,14,12,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
60,38,15,3,2,3,0,0,0,1,0,1,0,1,1,1,0,0,1
36,14,15,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
33,17,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,10,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
30,13,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,14,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
53,31,15,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1
27,10,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
60,38,15,4,0,4,0,0,0,1,0,1,0,1,0,1,0,0,1
74,54,12,3,2,3,1,0,0,1,0,1,0,0,0,0,1,0,1
58,36,15,3,2,3,0,0,0,1,0,1,1,0,0,1,0,0,1
33,11,15,3,0,3,0,1,0,1,8,0,1,0,0,0,0,0,1
36,14,15,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
91,42,15,5,0,5,0,0,0,5,0,1,0,1,0,0,0,1,1
22,9,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27,11,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
65,45,13,4,2,4,0,0,0,1,0,1,1,0,1,0,0,0,1
60,41,11,3,2,3,1,0,0,1,0,1,1,0,0,0,1,0,1
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
93,46,12,3,2,3,1,0,0,5,0,1,0,0,0,0,1,1,1
92,43,15,4,2,4,0,0,0,5,0,1,0,1,0,1,0,1,1
28,12,8,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
35,14,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
25,11,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
84,35,15,3,2,3,0,0,0,5,0,0,1,1,0,1,0,1,1
33,17,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
90,41,15,6,0,6,0,0,0,5,0,1,1,0,0,1,0,1,1
21,8,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27,15,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
86,37,15,5,0,5,0,0,0,5,0,1,0,0,0,0,0,1,1
58,40,11,5,0,5,0,0,0,1,0,1,1,0,1,0,1,0,1
33,21,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,14,13,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
29,17,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,15,12,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
55,33,15,4,0,4,0,0,0,1,0,1,0,1,0,1,0,0,1
39,17,6,1,0,1,1,0,0,3,0,0,1,0,0,0,0,1,0
22,10,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
51,32,11,4,0,4,1,0,0,1,0,1,1,0,0,1,0,0,1
30,17,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
107,57,15,3,2,3,1,0,0,5,0,1,0,0,0,0,0,1,1
26,10,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
96,48,14,4,2,4,0,0,0,5,0,1,0,0,0,0,0,1,1
30,9,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
33,12,14,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
65,41,17,4,2,4,0,0,0,1,0,1,1,0,0,0,0,0,1
35,12,16,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
52,34,11,3,2,3,0,0,0,1,0,1,1,0,0,0,1,0,1
95,50,11,3,2,3,0,0,0,5,0,1,1,0,1,0,0,1,1
26,10,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
35,14,14,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
23,10,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,17,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,10,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
49,27,15,4,0,4,0,0,0,1,0,1,1,0,0,0,0,0,1
22,10,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
29,15,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
27,15,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
76,27,15,1,2,1,0,0,0,5,0,1,0,1,0,1,0,1,1
38,17,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
39,15,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
60,39,13,1,3,1,1,0,0,1,0,1,1,0,1,0,1,0,1
23,10,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
38,14,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
63,42,14,4,2,4,0,0,0,1,0,1,1,1,1,0,1,0,1
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
63,42,13,1,3,1,1,0,0,1,0,1,1,0,1,0,1,0,1
34,9,9,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
63,40,15,3,2,3,1,0,0,1,0,1,0,1,0,1,1,0,1
42,20,6,3,0,3,1,0,0,3,0,0,1,0,0,0,0,1,0
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
67,45,15,4,2,4,0,0,0,1,0,1,0,1,0,1,0,0,1
61,39,15,3,2,3,0,0,0,1,0,1,1,0,0,0,0,0,1
34,22,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
24,10,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
56,33,15,3,2,3,1,0,0,1,0,1,0,1,1,1,0,0,1
37,13,17,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
22,9,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
70,48,15,7,0,7,0,0,0,1,0,1,0,0,1,1,0,0,1
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
90,41,15,5,0,5,0,0,0,5,0,1,0,0,0,0,1,1,1
57,36,14,3,2,3,0,0,0,1,0,1,0,0,1,1,1,0,1
38,14,17,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
56,33,15,3,2,3,1,0,0,1,0,1,0,1,0,1,0,0,1
73,49,17,6,0,6,0,0,0,1,0,1,0,0,0,1,0,0,1
76,27,15,1,0,1,0,0,0,5,0,1,0,0,1,0,0,1,1
61,41,12,3,2,3,1,0,0,1,0,1,0,0,0,0,1,0,1
15,6,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,19,8,3,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0
60,38,15,4,2,4,0,0,0,1,0,1,1,1,0,1,1,0,1
48,23,17,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
37,13,17,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
22,10,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,14,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
23,11,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19,10,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
34,18,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,15,12,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
33,9,9,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
55,32,15,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1
41,17,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
35,14,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
53,30,15,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1
20,6,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
20,11,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,13,15,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
41,16,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
36,14,15,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
38,17,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
71,50,14,7,0,7,0,0,0,1,0,1,0,0,0,1,1,0,1
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24,10,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
33,13,13,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
71,48,15,6,0,6,1,0,0,1,0,1,0,1,1,1,0,0,1
67,47,12,3,2,3,1,0,0,1,0,0,0,0,0,0,1,0,1
46,24,14,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1
27,10,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32,11,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
62,41,14,2,3,2,0,0,0,1,0,1,0,1,1,0,0,0,1
31,18,5,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
73,50,15,3,2,3,1,0,0,1,0,1,0,0,0,1,0,0,1
75,53,15,7,0,7,0,0,0,1,0,1,0,1,0,1,0,0,1
89,40,15,4,2,4,0,0,0,5,0,1,0,0,0,1,1,1,1
66,44,14,3,2,3,1,0,0,1,0,0,0,0,1,0,1,0,1
30,16,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
64,45,12,6,0,6,0,0,0,1,0,1,0,0,1,0,1,0,1
55,34,14,4,0,4,0,0,0,1,0,1,0,1,0,1,0,0,1
63,42,14,6,0,6,0,0,0,1,0,1,0,0,0,1,0,0,1
27,10,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
21,7,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
22,9,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
33,17,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,14,13,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
25,11,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
22,6,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32,12,13,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
30,14,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36,15,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
30,9,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
22,9,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
25,11,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
58,37,13,3,2,3,1,0,0,1,0,1,1,0,1,1,0,0,1
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
24,10,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
60,35,17,5,0,5,1,0,0,1,0,0,1,1,0,0,0,0,1
28,11,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
90,41,15,3,2,3,0,0,0,5,0,1,0,1,1,1,0,1,1
86,38,13,5,0,5,1,0,0,5,0,1,1,1,1,1,0,1,1
93,41,17,1,3,1,1,0,0,5,0,0,1,0,0,1,0,1,1
53,35,11,3,2,3,0,0,0,1,0,0,1,1,0,0,0,0,1
62,38,17,3,2,3,0,0,0,1,0,1,0,0,1,0,1,0,1
34,12,15,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
32,13,12,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
37,14,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
82,34,14,4,0,4,0,0,0,5,0,1,1,0,0,0,0,1,1
27,10,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,18,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
58,36,15,4,0,4,0,0,0,1,0,1,0,1,0,1,0,0,1
28,14,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
99,51,14,3,2,3,0,0,0,5,0,0,0,0,0,0,0,1,1
28,11,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
72,50,15,3,2,3,0,0,0,1,0,1,0,1,1,1,0,0,1
80,30,15,4,0,4,1,0,0,5,0,1,0,0,0,0,0,1,1
34,12,15,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
38,21,1,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
35,11,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
94,45,15,1,3,1,0,0,0,5,0,1,0,0,0,0,0,1,1
28,8,4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
57,34,15,3,2,3,1,0,0,1,0,1,0,0,0,0,0,0,1
29,15,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
33,13,13,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
48,27,14,2,0,2,0,0,0,1,0,1,0,0,1,0,1,0,1
58,36,15,4,0,4,0,0,0,1,0,1,1,0,0,1,0,0,1
52,28,17,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
37,15,6,2,0,2,1,0,0,3,0,0,1,0,0,0,0,1,0
35,15,13,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
35,13,15,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,11,17,3,0,3,0,1,0,1,8,0,1,0,0,0,0,0,1
80,32,13,4,0,4,1,0,0,5,0,0,1,0,1,0,0,1,1
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
40,13,20,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
26,13,5,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
41,14,20,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
82,31,17,1,2,1,0,0,0,5,0,1,0,0,0,0,0,1,1
57,35,15,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
37,15,15,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
42,15,20,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
